71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021500752526338422,0.0004299226139294927,0.0006447453255963894,0.0008624407072013799,0.0008596604341285192,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012922679302175318,0.0015128593040847202,0.0017304780445598098,0.0019359001935900194,0.002150537634408602,0.0023666092943201377,0.0025834230355220667,0.002805957263112454,0.0030362177401865105,0.0032251128789507633,0.0034393809114359416,0.0036535568450462067,0.0038809831824062097,0.0038684719535783366,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004302000430200043,0.004516129032258065,0.004733218588640275,0.0049515608180839615,0.005180228793438377,0.005421817393190197,0.0027950978284239946,0.005588993981083405,0.005802707930367505,0.00603708495040966,0.006017623038899635,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475285991797971,0.00021687269572760788,0.00666523328316491,0.003869303525365434,0.006877283473028154,0.0071151358344113845,0.0070921985815602835,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526881720430108,0.00774526678141136,0.007965554359526372,0.008202028922944096,0.008458035133376708,0.008600301010535369,0.0088134135855546,0.009026434558349452,0.009271237602414833,0.005587792821835375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963433326034596,0.009692009476631487,0.009941646855413875,0.010166558511788881,0.010324801032480103,0.010537634408602151,0.010757314974182444,0.010979547900968783,0.011223829052449816,0.011494252873563218,0.011610406364222748,0.011822871883061048,0.01203524607779927,0.00021561017680034498,0.01203524607779927,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01250539025442001,0.01246507629486353,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012900451515803053,0.013112639724849526,0.013324736728992048,0.013583441138421734,0.013539651837524178,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999569244023262,0.014264102009941647,0.014492753623188406,0.014626801462680146,0.009247311827956989,0.014845094664371773,0.015069967707212056,0.015324843513921865,0.014964216005204945,0.015480541818963663,0.015692175408426483,0.01160541586073501,0.015955153083225527,0.015903718031377606,1
